320.0000 -36.88805954
400.0000 -36.88805471
480.0000 -36.88804539
560.0000 -36.88804531
640.0000 -36.88804366
720.0000 -36.88804382
800.0000 -36.88804504
880.0000 -36.88804487
960.0000 -36.88804540
1040.0000 -36.88804593
1120.0000 -36.88804598
1200.0000 -36.88804586
1280.0000 -36.88804606
