 written on 25Jun2022 at 16:46:07 
           2
        1309
  -23  -12    0    1    1   -0.000001    0.000000    0.000003    0.000000   -0.011898   -0.065512
  -23  -12    0    2    1   -0.000013    0.000000   -0.000008   -0.000000    0.000000   -0.000000
  -23  -12    0    1    2    0.000019    0.000000    0.000013   -0.000000   -0.000000    0.000000
  -23  -12    0    2    2    0.000001    0.000000   -0.000003    0.000000    0.060723   -0.232072
  -23  -11    0    1    1    0.000002    0.000000   -0.000002   -0.000000   -0.099706    0.047588
  -23  -11    0    2    1    0.000000    0.000000   -0.000008    0.000000   -0.000000   -0.000000
  -23  -11    0    1    2    0.000001    0.000000    0.000001    0.000000    0.000000    0.000000
  -23  -11    0    2    2   -0.000002   -0.000000    0.000002   -0.000000   -0.043012    0.057698
  -23  -10    0    1    1    0.000000   -0.000000    0.000005    0.000000    0.024873    0.050557
  -23  -10    0    2    1   -0.000004    0.000000   -0.000003    0.000000   -0.000000    0.000000
  -23  -10    0    1    2    0.000021    0.000000    0.000010    0.000000   -0.000000   -0.000000
  -23  -10    0    2    2   -0.000000   -0.000000   -0.000005    0.000000    0.103373   -0.195355
  -22  -13    0    1    1   -0.000003    0.000000    0.000002    0.000000    0.066181   -0.067530
  -22  -13    0    2    1   -0.000001   -0.000000    0.000006   -0.000000    0.000000   -0.000000
  -22  -13    0    1    2    0.000005    0.000000   -0.000006   -0.000000   -0.000000    0.000000
  -22  -13    0    2    2    0.000003    0.000000   -0.000002   -0.000000   -0.150019   -0.010952
  -22  -12    0    1    1    0.000001   -0.000000   -0.000001   -0.000000    0.030413   -0.062091
  -22  -12    0    2    1    0.000017   -0.000000   -0.000014   -0.000000   -0.000000    0.000000
  -22  -12    0    1    2   -0.000003    0.000000   -0.000004   -0.000000    0.000000    0.000000
  -22  -12    0    2    2   -0.000001   -0.000000    0.000001    0.000000   -0.098283    0.270389
  -22  -11    0    1    1   -0.000003    0.000000   -0.000002    0.000000   -0.147925    0.114609
  -22  -11    0    2    1   -0.000003    0.000000    0.000023   -0.000000    0.000000   -0.000000
  -22  -11    0    1    2   -0.000003   -0.000000   -0.000012    0.000000    0.000000    0.000000
  -22  -11    0    2    2    0.000003    0.000000    0.000002    0.000000   -0.046415   -0.230816
  -22  -10    0    1    1   -0.000000    0.000000    0.000001   -0.000000    0.066795   -0.163041
  -22  -10    0    2    1    0.000004    0.000000   -0.000003    0.000000   -0.000000    0.000000
  -22  -10    0    1    2   -0.000012   -0.000000    0.000003    0.000000    0.000000   -0.000000
  -22  -10    0    2    2    0.000000   -0.000000   -0.000001    0.000000    0.209327    0.004816
  -22   -9    0    1    1   -0.000000    0.000000   -0.000004   -0.000000   -0.045254   -0.393306
  -22   -9    0    2    1   -0.000000    0.000000    0.000015   -0.000000   -0.000000    0.000000
  -22   -9    0    1    2   -0.000006   -0.000000   -0.000001   -0.000000   -0.000000   -0.000000
  -22   -9    0    2    2    0.000000    0.000000    0.000004    0.000000   -0.208807    0.025293
  -22   -8    0    1    1    0.000000   -0.000000    0.000005    0.000000   -0.140136    0.040574
  -22   -8    0    2    1   -0.000013    0.000000   -0.000003   -0.000000    0.000000    0.000000
  -22   -8    0    1    2   -0.000003   -0.000000    0.000008   -0.000000   -0.000000    0.000000
  -22   -8    0    2    2   -0.000000   -0.000000   -0.000005   -0.000000    0.018326    0.130142
  -21  -14    0    1    1   -0.000003    0.000000    0.000002    0.000000    0.401455    0.084093
  -21  -14    0    2    1    0.000004    0.000000    0.000014   -0.000000   -0.000000   -0.000000
  -21  -14    0    1    2    0.000002   -0.000000   -0.000009    0.000000   -0.000000   -0.000000
  -21  -14    0    2    2    0.000003    0.000000   -0.000002   -0.000000   -0.149846    0.101291
  -21  -13    0    1    1    0.000001    0.000000   -0.000001   -0.000000    0.334676    0.033282
  -21  -13    0    2    1   -0.000011   -0.000000   -0.000005   -0.000000   -0.000000   -0.000000
  -21  -13    0    1    2   -0.000011    0.000000    0.000003    0.000000   -0.000000   -0.000000
  -21  -13    0    2    2   -0.000001   -0.000000    0.000001    0.000000   -0.066823   -0.128487
  -21  -12    0    1    1    0.000000   -0.000000    0.000000   -0.000000    0.236299   -0.199989
  -21  -12    0    2    1    0.000002    0.000000    0.000007   -0.000000   -0.000000   -0.000000
  -21  -12    0    1    2    0.000011    0.000000    0.000008    0.000000   -0.000000    0.000000
  -21  -12    0    2    2   -0.000000    0.000000   -0.000000   -0.000000   -0.042918   -0.107674
  -21  -11    0    1    1    0.000002    0.000000   -0.000001   -0.000000   -0.589883    0.114884
  -21  -11    0    2    1   -0.000022    0.000000   -0.000014   -0.000000   -0.000000    0.000000
  -21  -11    0    1    2   -0.000015    0.000000    0.000008   -0.000000    0.000000    0.000000
  -21  -11    0    2    2   -0.000002    0.000000    0.000001    0.000000    0.099833   -0.198001
  -21  -10    0    1    1    0.000001    0.000000    0.000002    0.000000    0.011466    0.192388
  -21  -10    0    2    1    0.000006    0.000000   -0.000002    0.000000   -0.000000    0.000000
  -21  -10    0    1    2    0.000023   -0.000000    0.000014    0.000000    0.000000    0.000000
  -21  -10    0    2    2   -0.000001    0.000000   -0.000002    0.000000   -0.001711   -0.184277
  -21   -9    0    1    1    0.000000    0.000000   -0.000000    0.000000    0.026249   -0.333986
  -21   -9    0    2    1   -0.000009    0.000000   -0.000008   -0.000000    0.000000    0.000000
  -21   -9    0    1    2   -0.000001   -0.000000   -0.000017   -0.000000   -0.000000   -0.000000
  -21   -9    0    2    2   -0.000000   -0.000000    0.000000   -0.000000    0.347554    0.202408
  -21   -8    0    1    1    0.000000    0.000000    0.000001   -0.000000    0.072775   -0.080480
  -21   -8    0    2    1    0.000013    0.000000   -0.000003    0.000000   -0.000000    0.000000
  -21   -8    0    1    2    0.000013    0.000000    0.000006   -0.000000   -0.000000    0.000000
  -21   -8    0    2    2   -0.000000    0.000000   -0.000001   -0.000000   -0.094937    0.003861
  -21   -7    0    1    1   -0.000000    0.000000   -0.000004   -0.000000   -0.074325   -0.270063
  -21   -7    0    2    1    0.000000    0.000000    0.000009   -0.000000   -0.000000    0.000000
  -21   -7    0    1    2   -0.000003   -0.000000   -0.000011   -0.000000    0.000000    0.000000
  -21   -7    0    2    2    0.000000   -0.000000    0.000004   -0.000000   -0.111400    0.121101
  -21   -6    0    1    1    0.000000    0.000000    0.000003   -0.000000   -0.058627    0.116423
  -21   -6    0    2    1    0.000008    0.000000   -0.000002    0.000000   -0.000000   -0.000000
  -21   -6    0    1    2   -0.000007    0.000000    0.000006    0.000000    0.000000    0.000000
  -21   -6    0    2    2   -0.000000    0.000000   -0.000003   -0.000000   -0.325993   -0.219630
  -20  -15    0    1    1   -0.000004    0.000000    0.000002   -0.000000    0.158290    0.235101
  -20  -15    0    2    1   -0.000006    0.000000   -0.000006    0.000000   -0.000000   -0.000000
  -20  -15    0    1    2    0.000010   -0.000000    0.000010   -0.000000    0.000000   -0.000000
  -20  -15    0    2    2    0.000004   -0.000000   -0.000002    0.000000    0.243699   -0.247606
  -20  -14    0    1    1    0.000001    0.000000   -0.000001   -0.000000    0.060118    0.036409
  -20  -14    0    2    1   -0.000004    0.000000    0.000004    0.000000   -0.000000   -0.000000
  -20  -14    0    1    2   -0.000003    0.000000    0.000004   -0.000000   -0.000000   -0.000000
  -20  -14    0    2    2   -0.000001   -0.000000    0.000001    0.000000    0.167406   -0.188040
  -20  -13    0    1    1   -0.000004    0.000000    0.000004   -0.000000    0.041294   -0.067867
  -20  -13    0    2    1   -0.000005   -0.000000   -0.000006   -0.000000    0.000000   -0.000000
  -20  -13    0    1    2    0.000012   -0.000000    0.000009   -0.000000    0.000000   -0.000000
  -20  -13    0    2    2    0.000004   -0.000000   -0.000004    0.000000    0.119636    0.031350
  -20  -12    0    1    1    0.000002   -0.000000   -0.000003    0.000000   -0.078607   -0.079772
  -20  -12    0    2    1    0.000010   -0.000000   -0.000006   -0.000000    0.000000   -0.000000
  -20  -12    0    1    2   -0.000006   -0.000000   -0.000013   -0.000000    0.000000    0.000000
