 written on 25Jun2022 at 16:46:11 
   2.46719708155835       0.000000000000000E+000  0.000000000000000E+000
  -1.23359854077917        2.13665532255427       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000   19.9999999165419     
           2
        1309
    1    1    2    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    2    1    1

  -23  -12    0
    1    1    0.26911549E-05  0.92382834E-15
    2    1    0.46311629E-05  0.22284691E-14
    1    2   -0.23873217E-05  0.37862725E-13
    2    2    0.26911550E-05 -0.14428834E-14

  -23  -11    0
    1    1    0.26911506E-05  0.16038955E-13
    2    1   -0.12342501E-05  0.37633958E-13
    1    2    0.17803529E-05 -0.12811800E-13
    2    2    0.26911506E-05 -0.16368187E-13

  -23  -10    0
    1    1   -0.75515351E-06  0.13375504E-13
    2    1    0.39008857E-05  0.10770031E-13
    1    2   -0.23873230E-05 -0.37257957E-13
    2    2   -0.75515351E-06 -0.16459707E-13

  -22  -13    0
    1    1    0.14551285E-05 -0.82164297E-14
    2    1    0.39008745E-05 -0.28648741E-13
    1    2   -0.24087132E-06  0.26836823E-13
    2    2    0.14551285E-05  0.76022359E-14

  -22  -12    0
    1    1   -0.50481376E-05 -0.85858512E-14
    2    1   -0.57919029E-05 -0.94676871E-14
    1    2    0.48762990E-05  0.18228041E-13
    2    2   -0.50481376E-05  0.65482965E-14

  -22  -11    0
    1    1    0.19877919E-05  0.78249581E-15
    2    1   -0.57918969E-05  0.30425315E-13
    1    2    0.27591840E-05 -0.44061976E-15
    2    2    0.19877919E-05  0.93989486E-15

  -22  -10    0
    1    1   -0.50481393E-05  0.95978726E-14
    2    1    0.39008638E-05  0.24002501E-13
    1    2    0.27591819E-05 -0.34605131E-13
    2    2   -0.50481393E-05 -0.17301780E-13

  -22   -9    0
    1    1    0.14551315E-05 -0.46881986E-14
    2    1   -0.11723604E-04 -0.13142265E-13
    1    2    0.48763039E-05 -0.15379191E-13
    2    2    0.14551315E-05 -0.10979173E-14

  -22   -8    0
    1    1   -0.24183928E-05 -0.77016301E-14
    2    1    0.48331971E-05 -0.77516119E-14
    1    2   -0.24086358E-06  0.14559534E-13
    2    2   -0.24183928E-05  0.21877031E-14

  -21  -14    0
    1    1    0.27932804E-05  0.93224921E-14
    2    1    0.48332067E-05 -0.11751667E-13
    1    2    0.41527441E-05 -0.26636896E-13
    2    2    0.27932803E-05 -0.82949056E-14

  -21  -13    0
    1    1   -0.23146331E-05 -0.57462715E-15
    2    1    0.18153370E-05 -0.58698706E-14
    1    2   -0.92326855E-05 -0.12199877E-13
    2    2   -0.23146331E-05 -0.30223355E-14

  -21  -12    0
    1    1    0.26502617E-05 -0.82828709E-14
    2    1    0.36276946E-05 -0.45939814E-14
    1    2   -0.76433750E-06 -0.16824649E-13
    2    2    0.26502616E-05  0.64661004E-14

  -21  -11    0
    1    1    0.78305157E-06  0.57588754E-14
    2    1    0.32659825E-05  0.22285125E-13
    1    2   -0.57172600E-05 -0.75226284E-14
    2    2    0.78305158E-06 -0.11107380E-13

  -21  -10    0
    1    1    0.78305215E-06 -0.13403829E-13
    2    1    0.36276988E-05  0.19465332E-13
    1    2   -0.32396215E-05 -0.18054135E-13
    2    2    0.78305222E-06  0.68961763E-14

  -21   -9    0
    1    1    0.26502611E-05 -0.24921471E-13
    2    1    0.18153324E-05 -0.80950871E-14
    1    2   -0.57172650E-05 -0.26535198E-13
    2    2    0.26502611E-05  0.26192048E-13

  -21   -8    0
    1    1   -0.23146353E-05 -0.24187195E-13
    2    1    0.48332103E-05 -0.20500962E-13
    1    2   -0.76435028E-06  0.43281351E-14
    2    2   -0.23146353E-05  0.20012366E-13

  -21   -7    0
    1    1    0.27932829E-05  0.32444750E-14
    2    1   -0.59874104E-05 -0.66014902E-14
    1    2   -0.92326914E-05  0.12466590E-13
    2    2    0.27932829E-05 -0.39572837E-14

  -21   -6    0
    1    1   -0.24810574E-05  0.20037628E-13
    2    1    0.47517720E-05  0.24146483E-13
    1    2    0.41527465E-05  0.39343528E-14
    2    2   -0.24810573E-05 -0.17722423E-13

  -20  -15    0
    1    1    0.14780909E-05  0.19864007E-14
    2    1    0.47517524E-05  0.30751660E-13
    1    2    0.32009334E-06 -0.95915029E-14
    2    2    0.14780909E-05  0.85112581E-15

  -20  -14    0
    1    1   -0.17577491E-05  0.77214710E-14
    2    1   -0.46303925E-05  0.12747615E-13
    1    2    0.33469218E-05 -0.23166365E-13
    2    2   -0.17577491E-05 -0.84565194E-14

  -20  -13    0
    1    1    0.16332613E-05  0.24928112E-13
    2    1    0.72514490E-05  0.12925858E-13
    1    2   -0.13821503E-05 -0.79584776E-14
    2    2    0.16332613E-05 -0.27759397E-13

  -20  -12    0
    1    1    0.17999437E-06  0.25827593E-14
    2    1   -0.10261505E-04  0.54149393E-14
    1    2    0.11142300E-04 -0.15285516E-13
    2    2    0.17999434E-06  0.68074344E-15

  -20  -11    0
    1    1   -0.50805607E-06  0.34761690E-14
    2    1   -0.18651601E-05 -0.59448974E-14
    1    2    0.17495810E-05  0.15054798E-13
    2    2   -0.50805616E-06 -0.97556511E-15

  -20  -10    0
    1    1   -0.14511553E-05 -0.11450964E-13
    2    1   -0.18651729E-05  0.14613311E-13
    1    2    0.83188663E-05  0.24534194E-13
    2    2   -0.14511554E-05  0.14252596E-13

  -20   -9    0
    1    1   -0.50805344E-06 -0.14001983E-13
    2    1   -0.10261481E-04  0.21619859E-13
    1    2    0.83188656E-05 -0.83891227E-14
    2    2   -0.50805346E-06  0.11432099E-13

  -20   -8    0
    1    1    0.17998798E-06 -0.31195207E-14
    2    1    0.72514459E-05 -0.81896295E-14
    1    2    0.17495799E-05 -0.16355840E-13
    2    2    0.17998796E-06  0.92648328E-14

  -20   -7    0
    1    1    0.16332665E-05 -0.11262530E-13
    2    1   -0.46303807E-05 -0.14988878E-13
    1    2    0.11142293E-04 -0.55970853E-14
    2    2    0.16332665E-05  0.12526926E-13

  -20   -6    0
    1    1   -0.17577573E-05  0.23681686E-13
    2    1    0.47517439E-05 -0.70689982E-15
    1    2   -0.13821311E-05  0.33222557E-13
    2    2   -0.17577572E-05 -0.13455112E-13

  -20   -5    0
    1    1    0.14780727E-05  0.32242492E-13
    2    1    0.12460341E-04  0.18846903E-13
    1    2    0.33469228E-05  0.11807395E-13
    2    2    0.14780727E-05 -0.36455485E-13

  -20   -4    0
    1    1   -0.68086209E-05 -0.28568727E-16
    2    1    0.40719604E-06 -0.78635015E-14
    1    2    0.32014685E-06  0.79675849E-14
    2    2   -0.68086209E-05  0.53615424E-14

  -19  -16    0
    1    1    0.27247844E-05 -0.17293770E-14
    2    1    0.40722958E-06  0.14177244E-13
    1    2    0.69731869E-05 -0.21548084E-13
    2    2    0.27247844E-05 -0.18832321E-14

  -19  -15    0
    1    1    0.18334512E-06  0.74458939E-14
    2    1   -0.18821159E-04  0.26701731E-13
    1    2    0.65159442E-05 -0.98853217E-14
    2    2    0.18334503E-06 -0.91825148E-15

  -19  -14    0
    1    1    0.18924739E-05  0.11377943E-13
    2    1    0.37467898E-06  0.24541567E-13
    1    2    0.82090840E-05 -0.32026031E-13
    2    2    0.18924739E-05 -0.15879008E-13

  -19  -13    0
    1    1   -0.74517095E-06  0.70285032E-14
    2    1   -0.78854081E-06  0.89615815E-14
    1    2   -0.54162929E-05 -0.84385623E-14
    2    2   -0.74517094E-06 -0.50560955E-14

  -19  -12    0
    1    1    0.25167413E-05  0.44798692E-14
    2    1   -0.20927778E-05  0.18431437E-14
    1    2    0.89887697E-06  0.14784181E-13
    2    2    0.25167413E-05 -0.36252468E-14

  -19  -11    0
    1    1   -0.87997692E-06  0.39212340E-14
    2    1    0.11681439E-04 -0.29187590E-13
    1    2   -0.10795677E-04  0.16251757E-13
    2    2   -0.87997690E-06 -0.42394473E-14

  -19  -10    0
    1    1    0.19556970E-05  0.15890880E-13
    2    1   -0.35119144E-05 -0.14334020E-13
    1    2   -0.92857395E-05  0.31200736E-13
    2    2    0.19556970E-05 -0.11509782E-13

  -19   -9    0
    1    1    0.19556976E-05  0.83716129E-14
    2    1    0.11681431E-04  0.14262029E-13
    1    2   -0.12436420E-04  0.33614604E-13
    2    2    0.19556976E-05 -0.12580865E-13

  -19   -8    0
    1    1   -0.87997991E-06 -0.23510924E-15
    2    1   -0.20927740E-05  0.17230141E-13
    1    2   -0.92857314E-05  0.45102810E-16
    2    2   -0.87997990E-06 -0.18982212E-14

  -19   -7    0
    1    1    0.25167492E-05 -0.13653304E-13
    2    1   -0.78855178E-06 -0.12938435E-13
    1    2   -0.10795675E-04 -0.17928367E-14
    2    2    0.25167491E-05  0.96757454E-14

  -19   -6    0
    1    1   -0.74516806E-06 -0.76617315E-14
    2    1    0.37464643E-06 -0.26841376E-13
    1    2    0.89888023E-06  0.27760780E-13
    2    2   -0.74516809E-06  0.16401756E-13

  -19   -5    0
    1    1    0.18924761E-05  0.97857378E-14
    2    1   -0.18821148E-04 -0.47253867E-14
    1    2   -0.54163162E-05  0.23437849E-13
    2    2    0.18924761E-05 -0.38517908E-14

  -19   -4    0
    1    1    0.18333388E-06  0.17367943E-13
    2    1    0.40723566E-06 -0.14286315E-13
    1    2    0.82090374E-05  0.11631321E-14
    2    2    0.18333384E-06 -0.15649320E-13

  -19   -3    0
    1    1    0.27247248E-05 -0.13038670E-13
    2    1   -0.44013698E-05 -0.10072672E-13
    1    2    0.65160328E-05  0.15504091E-13
    2    2    0.27247248E-05  0.18421056E-13

  -19   -2    0
    1    1   -0.80053163E-06 -0.15008069E-14
    2    1    0.35623697E-06  0.16176296E-14
    1    2    0.69737170E-05  0.44938012E-14
    2    2   -0.80053159E-06  0.45705085E-14

  -18  -18    0
    1    1   -0.12772973E-05 -0.14376921E-15
    2    1    0.18189598E-05 -0.11592529E-13
    1    2    0.18189598E-05  0.12185611E-13
    2    2   -0.12772973E-05 -0.15015740E-15

  -18  -17    0
    1    1    0.17938253E-05 -0.16091390E-14
    2    1    0.35534344E-06  0.83867375E-14
    1    2    0.54786322E-06 -0.39085488E-14
    2    2    0.17938253E-05 -0.18971099E-14

  -18  -16    0
    1    1   -0.18086425E-05 -0.14127588E-13
    2    1    0.18683324E-05  0.14116746E-13
    1    2    0.28913314E-05 -0.84277203E-14
    2    2   -0.18086426E-05  0.10662247E-13

  -18  -15    0
    1    1    0.13855259E-05 -0.21599693E-13
    2    1    0.57471465E-05  0.10291681E-13
    1    2   -0.50749592E-05 -0.15416054E-13
    2    2    0.13855258E-05  0.15377294E-13

  -18  -14    0
    1    1   -0.14848758E-05  0.73919278E-14
    2    1    0.11647371E-04  0.22258237E-13
    1    2   -0.13093396E-04  0.14875254E-14
    2    2   -0.14848757E-05 -0.73224033E-14

  -18  -13    0
    1    1    0.35497992E-06  0.24788114E-14
    2    1    0.71274667E-05 -0.13916819E-13
    1    2   -0.11076288E-04 -0.12577613E-13
    2    2    0.35497999E-06  0.12318705E-14

  -18  -12    0
    1    1   -0.12770345E-05 -0.26952182E-14
    2    1   -0.49977367E-05 -0.22687581E-13
    1    2    0.88959275E-05  0.28803349E-13
    2    2   -0.12770345E-05  0.71426155E-14

  -18  -11    0
    1    1   -0.42997589E-05  0.16638492E-13
    2    1    0.43818502E-05 -0.28177981E-13
    1    2   -0.45532830E-05  0.29903163E-13
    2    2   -0.42997588E-05 -0.43984998E-14

  -18  -10    0
    1    1   -0.12155757E-05  0.25661168E-13
    2    1   -0.43556471E-05 -0.37458751E-13
    1    2    0.16270427E-04  0.20012637E-13
    2    2   -0.12155757E-05 -0.26703249E-13

  -18   -9    0
    1    1   -0.36281326E-05  0.21380955E-13
    2    1   -0.43556382E-05 -0.27141484E-13
    1    2    0.11124905E-04  0.31384617E-13
    2    2   -0.36281325E-05 -0.23000265E-13

  -18   -8    0
    1    1   -0.12155742E-05  0.36256263E-14
    2    1    0.43818445E-05 -0.51191690E-14
    1    2    0.11124897E-04  0.82572837E-14
    2    2   -0.12155743E-05 -0.80243971E-14

  -18   -7    0
    1    1   -0.42997517E-05 -0.10136748E-13
    2    1   -0.49977343E-05 -0.88245383E-14
    1    2    0.16270433E-04  0.93640373E-14
    2    2   -0.42997516E-05  0.91173813E-14

  -18   -6    0
    1    1   -0.12770378E-05  0.13755761E-13
    2    1    0.71274609E-05 -0.22653754E-13
    1    2   -0.45532761E-05  0.26766783E-13
    2    2   -0.12770377E-05 -0.10021660E-13

  -18   -5    0
    1    1    0.35499464E-06  0.10967789E-13
    2    1    0.11647299E-04  0.64418956E-14
    1    2    0.88959409E-05  0.70716002E-14
    2    2    0.35499464E-06  0.32059858E-15

  -18   -4    0
    1    1   -0.14847208E-05 -0.47466371E-15
    2    1    0.57471415E-05 -0.79103391E-15
    1    2   -0.11076337E-04 -0.12470927E-13
    2    2   -0.14847208E-05 -0.16174399E-14

  -18   -3    0
    1    1    0.13858141E-05  0.21649349E-14
    2    1    0.18689090E-05  0.14597698E-14
    1    2   -0.13093831E-04 -0.12104033E-13
    2    2    0.13858140E-05  0.55691129E-14

  -18   -2    0
    1    1   -0.18105198E-05  0.11919421E-13
    2    1    0.35473336E-06  0.13342626E-13
    1    2   -0.50759934E-05 -0.15789453E-13
    2    2   -0.18105198E-05 -0.86909511E-14

  -18   -1    0
    1    1    0.17980490E-05  0.10098618E-13
    2    1    0.18192460E-05  0.14105470E-14
    1    2    0.28936496E-05 -0.32595237E-13
    2    2    0.17980490E-05 -0.33051700E-14

  -18    0    0
    1    1   -0.12769245E-05  0.12915791E-14
    2    1    0.54619307E-06 -0.47340863E-14
    1    2    0.54956507E-06  0.59903594E-15
    2    2   -0.12769244E-05  0.12962988E-14

  -17  -19    0
    1    1   -0.80046879E-06 -0.90898620E-14
    2    1   -0.61897303E-05 -0.20514957E-14
    1    2   -0.44013435E-05 -0.35761410E-14
    2    2   -0.80046882E-06  0.87615553E-14

  -17  -18    0
    1    1    0.17938253E-05 -0.12287195E-14
    2    1    0.54786324E-06 -0.51369499E-15
    1    2    0.35534341E-06  0.13953899E-13
    2    2    0.17938253E-05  0.59332557E-14

  -17  -17    0
    1    1   -0.67630292E-06  0.98615506E-14
    2    1   -0.21875229E-05  0.57185159E-14
    1    2   -0.21875230E-05 -0.12650905E-13
    2    2   -0.67630291E-06 -0.16910505E-13

  -17  -16    0
    1    1    0.45072635E-06 -0.55656976E-14
    2    1   -0.23407606E-05  0.16760465E-13
    1    2    0.25818297E-05 -0.12156075E-14
    2    2    0.45072627E-06  0.75280494E-14

  -17  -15    0
    1    1   -0.10424312E-05 -0.18499796E-13
    2    1    0.12361368E-05 -0.56378513E-14
    1    2   -0.43252626E-05 -0.82746310E-14
    2    2   -0.10424311E-05  0.15240061E-13

  -17  -14    0
    1    1    0.53830360E-06 -0.77639175E-14
    2    1   -0.13451288E-06  0.36038880E-14
    1    2    0.73981994E-05 -0.12215055E-13
    2    2    0.53830365E-06  0.69179146E-14

  -17  -13    0
    1    1    0.14092254E-05  0.65370886E-14
    2    1   -0.13540332E-04  0.48737056E-14
    1    2    0.18478950E-04 -0.91333191E-15
    2    2    0.14092254E-05 -0.13996237E-13

  -17  -12    0
    1    1   -0.24659149E-05  0.27737144E-14
    2    1   -0.80455338E-05 -0.24211536E-13
    1    2    0.48448805E-05  0.61825545E-14
    2    2   -0.24659149E-05 -0.13206667E-14

  -17  -11    0
    1    1    0.25861182E-05  0.15961570E-13
    2    1    0.42576637E-05 -0.18073217E-13
    1    2    0.36677117E-07  0.37851666E-14
    2    2    0.25861182E-05 -0.15100334E-13

  -17  -10    0
    1    1    0.22949281E-05  0.51716173E-13
    2    1   -0.15008672E-04 -0.13027773E-13
    1    2   -0.65180264E-05  0.82494775E-14
    2    2    0.22949281E-05 -0.58180240E-13

  -17   -9    0
    1    1    0.40675964E-05  0.35079470E-13
    2    1    0.12309402E-04 -0.12163881E-13
    1    2   -0.10441639E-04  0.16904880E-14
    2    2    0.40675965E-05 -0.26136591E-13

  -17   -8    0
    1    1    0.40676040E-05 -0.13523958E-13
    2    1   -0.15008663E-04 -0.18778382E-14
    1    2   -0.99558320E-05  0.18249291E-14
    2    2    0.40676040E-05  0.87109681E-14

  -17   -7    0
    1    1    0.22949232E-05 -0.99915735E-14
    2    1    0.42576585E-05 -0.13885594E-13
    1    2   -0.10441628E-04 -0.80985565E-14
    2    2    0.22949232E-05  0.73328930E-14

  -17   -6    0
    1    1    0.25861266E-05 -0.11038859E-13
    2    1   -0.80455305E-05 -0.69241488E-14
    1    2   -0.65180228E-05  0.18555470E-13
    2    2    0.25861266E-05  0.12632798E-13

  -17   -5    0
    1    1   -0.24659380E-05  0.10097663E-13
    2    1   -0.13540323E-04  0.11790915E-13
    1    2    0.36682512E-07  0.13699111E-13
    2    2   -0.24659381E-05 -0.52420904E-14

  -17   -4    0
    1    1    0.14091655E-05  0.29852097E-13
    2    1   -0.13448935E-06  0.57792313E-14
    1    2    0.48448617E-05 -0.14482339E-13
    2    2    0.14091655E-05 -0.36455105E-13

  -17   -3    0
    1    1    0.53860696E-06  0.14061099E-13
    2    1    0.12343547E-05  0.20687445E-13
    1    2    0.18479049E-04 -0.15197912E-13
    2    2    0.53860702E-06 -0.14060245E-13

  -17   -2    0
    1    1   -0.10378576E-05  0.81005691E-14
    2    1   -0.23388582E-05  0.36519615E-13
    1    2    0.73969864E-05 -0.10590704E-13
    2    2   -0.10378575E-05 -0.19857231E-14

  -17   -1    0
    1    1    0.47123877E-06  0.12303414E-13
    2    1   -0.22107931E-05  0.31976186E-13
    1    2   -0.43481535E-05 -0.22531171E-13
    2    2    0.47123878E-06 -0.12129150E-13

  -17    0    0
    1    1   -0.65569134E-06 -0.16003874E-13
    2    1    0.54906274E-06 -0.72231717E-14
    1    2    0.23318276E-05 -0.36883040E-13
    2    2   -0.65569135E-06  0.34967960E-14

  -17    1    0
    1    1    0.17980438E-05 -0.22984137E-14
    2    1   -0.61892939E-05  0.59709182E-14
    1    2   -0.22105324E-05 -0.26368664E-13
    2    2    0.17980438E-05  0.90568828E-15

  -17    2    0
    1    1   -0.80053163E-06  0.16091729E-14
    2    1    0.69725606E-05 -0.46486252E-14
    1    2    0.35469575E-06 -0.14966327E-14
    2    2   -0.80053159E-06 -0.44775381E-14

  -16  -20    0
    1    1   -0.68086246E-05  0.12612748E-13
    2    1   -0.13243762E-04 -0.99808488E-15
    1    2    0.12460340E-04 -0.15672368E-13
    2    2   -0.68086246E-05 -0.14088168E-13

  -16  -19    0
    1    1    0.27247844E-05  0.18184042E-13
    2    1    0.69731869E-05 -0.57102760E-14
    1    2    0.40722956E-06 -0.10639059E-13
    2    2    0.27247844E-05 -0.22275008E-13

  -16  -18    0
    1    1   -0.18086426E-05  0.64550416E-14
    2    1    0.28913314E-05 -0.85938201E-14
    1    2    0.18683324E-05  0.18400212E-13
    2    2   -0.18086425E-05  0.82227248E-15

  -16  -17    0
    1    1    0.45072628E-06 -0.15045582E-13
    2    1    0.25818298E-05  0.73391813E-14
    1    2   -0.23407606E-05  0.17110011E-13
    2    2    0.45072636E-06  0.14466997E-13

  -16  -16    0
    1    1   -0.33000893E-05 -0.95991466E-14
    2    1   -0.16492564E-05 -0.20131466E-14
    1    2   -0.16492565E-05 -0.19099305E-14
    2    2   -0.33000892E-05  0.43529904E-14

  -16  -15    0
    1    1    0.29003249E-06  0.34077558E-14
    2    1    0.72875327E-05  0.23189783E-13
    1    2   -0.32866342E-05  0.12706849E-14
    2    2    0.29003250E-06 -0.11693120E-15

  -16  -14    0
    1    1    0.24813614E-05 -0.15567896E-13
    2    1   -0.94294125E-05  0.23410093E-14
    1    2    0.31968373E-05 -0.21545266E-14
    2    2    0.24813614E-05  0.11310343E-13

  -16  -13    0
    1    1   -0.10569638E-05  0.11987156E-13
    2    1    0.47640802E-05 -0.24450927E-14
    1    2   -0.12597843E-04 -0.13721663E-14
    2    2   -0.10569638E-05 -0.15496122E-13

  -16  -12    0
    1    1    0.21137819E-05  0.15461753E-13
    2    1    0.59295870E-05 -0.59917349E-14
    1    2   -0.84476265E-05  0.35015393E-14
    2    2    0.21137819E-05 -0.18836495E-13

  -16  -11    0
    1    1   -0.30751252E-05 -0.15246593E-14
