104.39114	-36.88779
104.56129	-36.88787
104.73159	-36.88793
104.90202	-36.88798
105.07259	-36.88801
105.2433	-36.88804
105.41415	-36.88805
105.58514	-36.88804
105.75627	-36.88802
105.92753	-36.88799
106.09894	-36.88795
